id,iso,country,country_wide,adm1,adm1_eng_name,months,event,event_type,label,comment,source,source_date,source_link
4383,['BRA'],['Brazil'],False,"BRA.9_1, BRA.12_1","['Goiás', 'Mato Grosso']","['June', 'July', 'August']",['1st/main harvest'],['Harvest'],['Sunflower seeds'],Sunflowerseed harvest ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=BR&crop=Wheat
4384,['BRA'],['Brazil'],False,"BRA.9_1, BRA.12_1","['Goiás', 'Mato Grosso']","['March', 'April']",['2nd planting'],['Planting and growing'],['Sunflower seeds'],Sunflowerseed planting,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=BR&crop=Wheat
4385,['BRA'],['Brazil'],False,"BRA.9_1, BRA.12_1","['Goiás', 'Mato Grosso']","['July', 'August']",['2nd harvest'],['Harvest'],['Sunflower seeds'],Sunflowerseed harvest ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=BR&crop=Wheat
4386,['BRA'],['Brazil'],False,"BRA.9_1, BRA.12_1","['Goiás', 'Mato Grosso']","['August', 'September', 'October']",['3rd planting'],['Planting and growing'],['Sunflower seeds'],Sunflowerseed planting,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=BR&crop=Wheat
4387,['BRA'],['Brazil'],False,"BRA.9_1, BRA.12_1","['Goiás', 'Mato Grosso']","['December', 'January', 'February']",['3rd harvest'],['Harvest'],['Sunflower seeds'],Sunflowerseed harvest ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=BR&crop=Wheat
4388,['CHL'],['Chile'],True,"CHL.1_1, CHL.2_1, CHL.3_1, CHL.4_1, CHL.5_1, CHL.6_1, CHL.7_1, CHL.8_1, CHL.9_1, CHL.10_1, CHL.11_1, CHL.12_1, CHL.13_1, CHL.14_1, CHL.15_1, CHL.16_1",,['April'],['1st/main planting'],['Planting and growing'],['Rapeseeds'],Rapeseed planting ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CI&crop=Rice
4389,['CHL'],['Chile'],True,"CHL.1_1, CHL.2_1, CHL.3_1, CHL.4_1, CHL.5_1, CHL.6_1, CHL.7_1, CHL.8_1, CHL.9_1, CHL.10_1, CHL.11_1, CHL.12_1, CHL.13_1, CHL.14_1, CHL.15_1, CHL.16_1",,['January'],['1st/main harvest'],['Harvest'],['Rapeseeds'],Rapeseed harvest ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CI&crop=Rice
4390,['CHL'],['Chile'],True,"CHL.1_1, CHL.2_1, CHL.3_1, CHL.4_1, CHL.5_1, CHL.6_1, CHL.7_1, CHL.8_1, CHL.9_1, CHL.10_1, CHL.11_1, CHL.12_1, CHL.13_1, CHL.14_1, CHL.15_1, CHL.16_1",,"['October', 'November']",['1st/main planting'],['Planting and growing'],['Sunflower seeds'],Sunflowerseed planting,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CI&crop=Rice
4391,['CHL'],['Chile'],True,"CHL.1_1, CHL.2_1, CHL.3_1, CHL.4_1, CHL.5_1, CHL.6_1, CHL.7_1, CHL.8_1, CHL.9_1, CHL.10_1, CHL.11_1, CHL.12_1, CHL.13_1, CHL.14_1, CHL.15_1, CHL.16_1",,"['March', 'April']",['1st/main harvest'],['Harvest'],['Sunflower seeds'],Sunflowerseed harvest ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CI&crop=Rice
4598,['BGD'],['Bangladesh'],True,"BGD.1_1, BGD.2_1, BGD.3_1, BGD.4_1, BGD.5_1, BGD.6_1, BGD.7_1, ""BGD.8_1 ",,"['October', 'November']",['Cyclone/ Typhoon/ Hurricane season'],['Seasonal hazard'],['Cyclone season'],Post monsoon cyclone season,ACAPS,2018-04-08,http://www.nahab.net/wp-content/uploads/2018/06/180409-Start-Fund-Tropical-Storm-Cyclone-Disaster-Summary-Sheet.pdf
4628,['IDN'],['Indonesia'],True,"IDN.1_1, IDN.2_1, IDN.3_1, IDN.4_1, IDN.5_1, IDN.6_1, IDN.7_1, IDN.8_1, IDN.9_1, IDN.10_1, IDN.11_1, IDN.12_1, IDN.13_1, IDN.14_1, IDN.15_1, IDN.16_1, IDN.17_1, IDN.19_1, IDN.18_1, IDN.20_1, IDN.21_1, IDN.23_1, IDN.22_1, IDN.24_1, IDN.25_1, IDN.26_1, IDN.27_1, IDN.28_1, IDN.29_1, IDN.30_1, IDN.31_1, IDN.32_1, IDN.33_1",,"['December', 'January', 'February']",['Main wet/ Rainy/ Monsoon season'],['Seasonal hazard'],"['Rainy season', 'Monsoon season']","Rainy season, NE monsoon
",WFP,2010-01-01,https://www.preventionweb.net/files/17582_02wfp2010seasonalandhazardscalendar.pdf
4629,['IDN'],['Indonesia'],True,"IDN.1_1, IDN.2_1, IDN.3_1, IDN.4_1, IDN.5_1, IDN.6_1, IDN.7_1, IDN.8_1, IDN.9_1, IDN.10_1, IDN.11_1, IDN.12_1, IDN.13_1, IDN.14_1, IDN.15_1, IDN.16_1, IDN.17_1, IDN.19_1, IDN.18_1, IDN.20_1, IDN.21_1, IDN.23_1, IDN.22_1, IDN.24_1, IDN.25_1, IDN.26_1, IDN.27_1, IDN.28_1, IDN.29_1, IDN.30_1, IDN.31_1, IDN.32_1, IDN.33_1",,"['June', 'July', 'August', 'September', 'October']",['2nd wet/ Rainy/ Monsoon season'],['Seasonal hazard'],['Monsoon season'],Rainy season / SW monsoon,WFP,2010-01-01,https://www.preventionweb.net/files/17582_02wfp2010seasonalandhazardscalendar.pdf
4630,['IDN'],['Indonesia'],True,"IDN.1_1, IDN.2_1, IDN.3_1, IDN.4_1, IDN.5_1, IDN.6_1, IDN.7_1, IDN.8_1, IDN.9_1, IDN.10_1, IDN.11_1, IDN.12_1, IDN.13_1, IDN.14_1, IDN.15_1, IDN.16_1, IDN.17_1, IDN.19_1, IDN.18_1, IDN.20_1, IDN.21_1, IDN.23_1, IDN.22_1, IDN.24_1, IDN.25_1, IDN.26_1, IDN.27_1, IDN.28_1, IDN.29_1, IDN.30_1, IDN.31_1, IDN.32_1, IDN.33_1",,"['October', 'November', 'December', 'January', 'February', 'March', 'April']",['Cyclone/ Typhoon/ Hurricane season'],['Seasonal hazard'],['Cyclone season'],"Tropical storm season
",WFP,2010-01-01,https://www.preventionweb.net/files/17582_02wfp2010seasonalandhazardscalendar.pdf
4645,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['August', 'September', 'October', 'November']",['Main wet/ Rainy/ Monsoon season'],['Seasonal hazard'],['Rainy season'],"The rainy season in Mexico runs from late August to November. It's rare to get a full day of rain however, as most showers only last for a few hours.",UK Government,2023-04-14,https://www.metoffice.gov.uk/weather/travel/holiday-weather/americas/mexico/cancun
4646,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['June', 'July', 'August', 'September', 'October', 'November']",['Cyclone/ Typhoon/ Hurricane season'],['Seasonal hazard'],['Hurricane season'],"The rainy season in Mexico runs from late August to November. It's rare to get a full day of rain however, as most showers only last for a few hours. Although rare, there is a risk of hurricanes or tropical storms between June and November, which have the potential to provide a full day of heavy rain.",UK Government,2023-04-14,https://www.metoffice.gov.uk/weather/travel/holiday-weather/americas/mexico/cancun
4658,['PHL'],['Philippines'],True,"PHL.1_1, PHL.2_1, PHL.3_1, PHL.4_1, PHL.5_1, PHL.6_1, PHL.7_1, PHL.8_1, PHL.9_1, PHL.10_1, PHL.11_1, PHL.12_1, PHL.13_1, PHL.14_1, PHL.15_1, PHL.16_1, PHL.17_1, PHL.18_1, PHL.19_1, PHL.20_1, PHL.21_1, PHL.22_1, PHL.23_1, PHL.24_1, PHL.25_1, PHL.26_1, PHL.27_1, PHL.28_1, PHL.29_1, PHL.30_1, PHL.31_1, PHL.32_1, PHL.33_1, PHL.34_1, PHL.35_1, PHL.36_1, PHL.37_1, PHL.38_1, PHL.39_1, PHL.40_1, PHL.41_1, PHL.42_1, PHL.43_1, PHL.44_1, PHL.45_1, PHL.46_1, PHL.47_1, PHL.48_1, PHL.49_1, PHL.50_1, PHL.51_1, PHL.52_1, PHL.53_1, PHL.54_1, PHL.55_1, PHL.56_1, PHL.57_1, PHL.58_1, PHL.59_1, PHL.60_1, PHL.61_1, PHL.62_1, PHL.63_1, PHL.64_1, PHL.65_1, PHL.66_1, PHL.67_1, PHL.68_1, PHL.69_1, PHL.70_1, PHL.71_1, PHL.72_1, PHL.73_1, PHL.74_1, PHL.75_1, PHL.76_1, PHL.77_1, PHL.78_1, PHL.79_1, PHL.80_1, PHL.81_1",,"['May', 'June', 'July', 'August', 'September', 'October']",['Main wet/ Rainy/ Monsoon season'],['Seasonal hazard'],['Monsoon season'],,WFP,2010-01-01,https://www.preventionweb.net/files/17582_02wfp2010seasonalandhazardscalendar.pdf
4659,['PHL'],['Philippines'],True,"PHL.1_1, PHL.2_1, PHL.3_1, PHL.4_1, PHL.5_1, PHL.6_1, PHL.7_1, PHL.8_1, PHL.9_1, PHL.10_1, PHL.11_1, PHL.12_1, PHL.13_1, PHL.14_1, PHL.15_1, PHL.16_1, PHL.17_1, PHL.18_1, PHL.19_1, PHL.20_1, PHL.21_1, PHL.22_1, PHL.23_1, PHL.24_1, PHL.25_1, PHL.26_1, PHL.27_1, PHL.28_1, PHL.29_1, PHL.30_1, PHL.31_1, PHL.32_1, PHL.33_1, PHL.34_1, PHL.35_1, PHL.36_1, PHL.37_1, PHL.38_1, PHL.39_1, PHL.40_1, PHL.41_1, PHL.42_1, PHL.43_1, PHL.44_1, PHL.45_1, PHL.46_1, PHL.47_1, PHL.48_1, PHL.49_1, PHL.50_1, PHL.51_1, PHL.52_1, PHL.53_1, PHL.54_1, PHL.55_1, PHL.56_1, PHL.57_1, PHL.58_1, PHL.59_1, PHL.60_1, PHL.61_1, PHL.62_1, PHL.63_1, PHL.64_1, PHL.65_1, PHL.66_1, PHL.67_1, PHL.68_1, PHL.69_1, PHL.70_1, PHL.71_1, PHL.72_1, PHL.73_1, PHL.74_1, PHL.75_1, PHL.76_1, PHL.77_1, PHL.78_1, PHL.79_1, PHL.80_1, PHL.81_1",,"['May', 'June', 'July', 'August', 'September', 'October', 'November']",['Cyclone/ Typhoon/ Hurricane season'],['Seasonal hazard'],['Cyclone season'],Tropical storm season,WFP,2010-01-01,https://www.preventionweb.net/files/17582_02wfp2010seasonalandhazardscalendar.pdf
4670,['TUR'],['Turkey'],True,"TUR.1_1, TUR.2_1, TUR.3_1, TUR.4_1, TUR.5_1, TUR.6_1, TUR.7_1, TUR.8_1, TUR.9_1, TUR.10_1, TUR.11_1, TUR.12_1, TUR.13_1, TUR.14_1, TUR.15_1, TUR.16_1, TUR.17_1, TUR.18_1, TUR.19_1, TUR.20_1, TUR.21_1, TUR.22_1, TUR.23_1, TUR.24_1, TUR.25_1, TUR.26_1, TUR.27_1, TUR.28_1, TUR.29_1, TUR.30_1, TUR.31_1, TUR.32_1, TUR.33_1, TUR.34_1, TUR.35_1, TUR.36_1, TUR.37_1, TUR.38_1, TUR.39_1, TUR.40_1, TUR.41_1, TUR.42_1, TUR.43_1, TUR.44_1, TUR.45_1, TUR.46_1, TUR.47_1, TUR.48_1, TUR.49_1, TUR.50_1, TUR.51_1, TUR.52_1, TUR.53_1, TUR.54_1, TUR.55_1, TUR.56_1, TUR.57_1, TUR.58_1, TUR.59_1, TUR.60_1, TUR.61_1, TUR.62_1, TUR.63_1, TUR.64_1, TUR.65_1, TUR.66_1, TUR.67_1, TUR.68_1, TUR.69_1, TUR.70_1, TUR.71_1, TUR.72_1, TUR.73_1, TUR.74_1, TUR.75_1, TUR.76_1, TUR.77_1, TUR.78_1, TUR.79_1, TUR.80_1, TUR.81_1",,"['December', 'January', 'February']",['Cold season'],['Seasonal hazard'],['Cold season'],Winter season.,Britannica,2023-04-17,https://www.britannica.com/place/Turkey#ref44449
792,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.5_1, NGA.8_1, NGA.16_1, NGA.20_1, NGA.21_1, NGA.19_1, NGA.27_1","['Adamawa', 'Bauchi', 'Borno', 'Gombe', 'Kano', 'Katsina', 'Kaduna', 'Niger']","['May', 'June']",['1st/main planting'],['Planting and growing'],['Maize'],Corn planting in Northern Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
793,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.5_1, NGA.8_1, NGA.16_1, NGA.20_1, NGA.21_1, NGA.19_1, NGA.27_1","['Adamawa', 'Bauchi', 'Borno', 'Gombe', 'Kano', 'Katsina', 'Kaduna', 'Niger']",['August'],['1st/main harvest'],['Harvest'],['Maize'],Corn harvest in Northern Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
794,['NGA'],['Nigeria'],False,"NGA.7_1, NGA.9_1, NGA.10_1, NGA.13_1, NGA.14_1, NGA.23_1, NGA.24_1, NGA.26_1, NGA.28_1, NGA.29_1, NGA.30_1, NGA.31_1, NGA.32_1, NGA.35_1","['Benue', 'Cross River', 'Delta', 'Ekiti', 'Enugu', 'Kogi', 'Kwara', 'Nassarawa', 'Ogun', 'Ondo', 'Osun', 'Oyo', 'Plateau', 'Taraba']","['March', 'April']",['1st/main planting'],['Planting and growing'],['Maize'],Corn planting in Southern Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
795,['NGA'],['Nigeria'],False,"NGA.7_1, NGA.9_1, NGA.10_1, NGA.13_1, NGA.14_1, NGA.23_1, NGA.24_1, NGA.26_1, NGA.28_1, NGA.29_1, NGA.30_1, NGA.31_1, NGA.32_1, NGA.35_1","['Benue', 'Cross River', 'Delta', 'Ekiti', 'Enugu', 'Kogi', 'Kwara', 'Nassarawa', 'Ogun', 'Ondo', 'Osun', 'Oyo', 'Plateau', 'Taraba']","['July', 'August', 'September']",['1st/main harvest'],['Harvest'],['Maize'],Corn harvest in Southern Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
796,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.8_1, NGA.16_1, NGA.18_1, NGA.19_1, NGA.20_1, NGA.21_1, NGA.22_1, NGA.34_1, NGA.36_1, NGA.37_1","['Adamawa', 'Borno', 'Gombe', 'Jigawa', 'Kaduna', 'Kano', 'Katsina', 'Kebbi', 'Sokoto', 'Yobe', 'Zamfara']",['January'],['1st/main harvest'],['Harvest'],['Cotton'],First harvest of cotton in Northern Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
797,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.8_1, NGA.16_1, NGA.18_1, NGA.19_1, NGA.20_1, NGA.21_1, NGA.22_1, NGA.34_1, NGA.36_1, NGA.37_1","['Adamawa', 'Borno', 'Gombe', 'Jigawa', 'Kaduna', 'Kano', 'Katsina', 'Kebbi', 'Sokoto', 'Yobe', 'Zamfara']","['May', 'June', 'July']",['1st/main planting'],['Planting and growing'],['Cotton'],Planting of cotton in Northern Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
798,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.8_1, NGA.16_1, NGA.18_1, NGA.19_1, NGA.20_1, NGA.21_1, NGA.22_1, NGA.34_1, NGA.36_1, NGA.37_1","['Adamawa', 'Borno', 'Gombe', 'Jigawa', 'Kaduna', 'Kano', 'Katsina', 'Kebbi', 'Sokoto', 'Yobe', 'Zamfara']","['November', 'December']",['1st/main harvest'],['Harvest'],['Cotton'],Harvest of cotton in Northern Nigeria ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
799,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.8_1, NGA.15_1, NGA.16_1, NGA.20_1, NGA.18_1, NGA.19_1, NGA.21_1, NGA.22_1, NGA.23_1, NGA.24_1, NGA.27_1, NGA.26_1, NGA.34_1, NGA.35_1, NGA.36_1, NGA.37_1","['Bauchi', 'Benue', 'Borno', 'Federal Capital Territory', 'Gombe', 'Kano', 'Jigawa', 'Kaduna', 'Katsina', 'Kebbi', 'Kogi', 'Kwara', 'Niger', 'Nassarawa', 'Sokoto', 'Taraba', 'Yobe', 'Zamfara']",['July'],['1st/main planting'],['Planting and growing'],['Millet'],Planting of millet in the Northern and Southern part of Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
800,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.8_1, NGA.15_1, NGA.16_1, NGA.20_1, NGA.18_1, NGA.19_1, NGA.21_1, NGA.22_1, NGA.23_1, NGA.24_1, NGA.27_1, NGA.26_1, NGA.34_1, NGA.35_1, NGA.36_1, NGA.37_1","['Bauchi', 'Benue', 'Borno', 'Federal Capital Territory', 'Gombe', 'Kano', 'Jigawa', 'Kaduna', 'Katsina', 'Kebbi', 'Kogi', 'Kwara', 'Niger', 'Nassarawa', 'Sokoto', 'Taraba', 'Yobe', 'Zamfara']","['September', 'October']",['1st/main harvest'],['Harvest'],['Millet'],Harvesting of millet in the Northern and Southern part of Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
801,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.5_1, NGA.7_1, NGA.8_1, NGA.15_1, NGA.16_1, NGA.18_1, NGA.19_1, NGA.20_1, NGA.23_1, NGA.21_1, NGA.22_1, NGA.13_1, NGA.24_1, NGA.26_1, NGA.27_1, NGA.32_1, NGA.35_1, NGA.36_1, NGA.34_1, NGA.37_1","['Adamawa', 'Bauchi', 'Benue', 'Borno', 'Federal Capital Territory', 'Gombe', 'Jigawa', 'Kaduna', 'Kano', 'Kogi', 'Katsina', 'Kebbi', 'Ekiti', 'Kwara', 'Nassarawa', 'Niger', 'Plateau', 'Taraba', 'Yobe', 'Sokoto', 'Zamfara']","['May', 'June', 'July']",['1st/main planting'],['Planting and growing'],['Peanuts'],Planting of peanut in the Northern and Southern part of Nigeria ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
802,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.5_1, NGA.7_1, NGA.8_1, NGA.15_1, NGA.16_1, NGA.18_1, NGA.19_1, NGA.20_1, NGA.23_1, NGA.21_1, NGA.22_1, NGA.13_1, NGA.24_1, NGA.26_1, NGA.27_1, NGA.32_1, NGA.35_1, NGA.36_1, NGA.34_1, NGA.37_1","['Adamawa', 'Bauchi', 'Benue', 'Borno', 'Federal Capital Territory', 'Gombe', 'Jigawa', 'Kaduna', 'Kano', 'Kogi', 'Katsina', 'Kebbi', 'Ekiti', 'Kwara', 'Nassarawa', 'Niger', 'Plateau', 'Taraba', 'Yobe', 'Sokoto', 'Zamfara']","['September', 'October', 'November']",['1st/main harvest'],['Harvest'],['Peanuts'],Harvesting of peanut in the Northern and Southern part of Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
803,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.8_1, NGA.16_1, NGA.19_1, NGA.20_1, NGA.22_1, NGA.27_1","['Adamawa', 'Borno', 'Gombe', 'Kaduna', 'Kano', 'Kebbi', 'Niger']","['June', 'July']",['1st/main planting'],['Planting and growing'],['Rice'],Planting of rice in the Northern part of Nigeria ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
804,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.8_1, NGA.16_1, NGA.19_1, NGA.20_1, NGA.22_1, NGA.27_1","['Adamawa', 'Borno', 'Gombe', 'Kaduna', 'Kano', 'Kebbi', 'Niger']","['November', 'December']",['1st/main harvest'],['Harvest'],['Rice'],Rice harvest in the Northern part of Nigeria ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
805,['NGA'],['Nigeria'],False,"NGA.7_1, NGA.9_1, NGA.23_1, NGA.24_1, NGA.26_1, NGA.29_1, NGA.32_1, NGA.33_1, NGA.35_1","['Benue', 'Cross River', 'Kogi', 'Kwara', 'Nassarawa', 'Ondo', 'Plateau', 'Rivers', 'Taraba']","['April', 'May']",['1st/main planting'],['Planting and growing'],['Rice'],Rice planting in the Southern part of Nigeria ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
806,['NGA'],['Nigeria'],False,"NGA.7_1, NGA.9_1, NGA.23_1, NGA.24_1, NGA.26_1, NGA.29_1, NGA.32_1, NGA.33_1, NGA.35_1","['Benue', 'Cross River', 'Kogi', 'Kwara', 'Nassarawa', 'Ondo', 'Plateau', 'Rivers', 'Taraba']","['August', 'September', 'October']",['1st/main harvest'],['Harvest'],['Rice'],Rice harvest in the Southern part of Nigeria ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
808,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.5_1, NGA.7_1, NGA.8_1, NGA.16_1, NGA.18_1, NGA.19_1, NGA.20_1, NGA.21_1, NGA.22_1, NGA.23_1, NGA.24_1, NGA.26_1, NGA.27_1, NGA.32_1, NGA.34_1, NGA.36_1, NGA.35_1, NGA.37_1","['Adamawa', 'Bauchi', 'Benue', 'Borno', 'Gombe', 'Jigawa', 'Kaduna', 'Kano', 'Katsina', 'Kebbi', 'Kogi', 'Kwara', 'Nassarawa', 'Niger', 'Plateau', 'Sokoto', 'Yobe', 'Taraba', 'Zamfara']","['May', 'June', 'July']",['1st/main planting'],['Planting and growing'],['Sorghum'],Planting of sorghum in most of the Northern parts and some parts of Southern Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
809,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.5_1, NGA.7_1, NGA.8_1, NGA.16_1, NGA.18_1, NGA.19_1, NGA.20_1, NGA.21_1, NGA.22_1, NGA.23_1, NGA.24_1, NGA.26_1, NGA.27_1, NGA.32_1, NGA.34_1, NGA.36_1, NGA.35_1, NGA.37_1","['Adamawa', 'Bauchi', 'Benue', 'Borno', 'Gombe', 'Jigawa', 'Kaduna', 'Kano', 'Katsina', 'Kebbi', 'Kogi', 'Kwara', 'Nassarawa', 'Niger', 'Plateau', 'Sokoto', 'Yobe', 'Taraba', 'Zamfara']","['September', 'October', 'November', 'December']",['1st/main harvest'],['Harvest'],['Sorghum'],Sorghum harvest in most of the Northern parts and some parts of Southern Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
810,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.5_1, NGA.7_1, NGA.13_1, NGA.15_1, NGA.16_1, NGA.18_1, NGA.19_1, NGA.20_1, NGA.21_1, NGA.22_1, NGA.26_1, NGA.23_1, NGA.24_1, NGA.27_1, NGA.29_1, NGA.32_1, NGA.34_1, NGA.35_1, NGA.37_1","['Adamawa', 'Bauchi', 'Benue', 'Ekiti', 'Federal Capital Territory', 'Gombe', 'Jigawa', 'Kaduna', 'Kano', 'Katsina', 'Kebbi', 'Nassarawa', 'Kogi', 'Kwara', 'Niger', 'Ondo', 'Plateau', 'Sokoto', 'Taraba', 'Zamfara']","['June', 'July']",['1st/main planting'],['Planting and growing'],['Soybeans'],Soybean planting in most of the Northern parts and some parts of Southern Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
812,['NGA'],['Nigeria'],False,"NGA.2_1, NGA.5_1, NGA.7_1, NGA.13_1, NGA.15_1, NGA.16_1, NGA.18_1, NGA.19_1, NGA.20_1, NGA.21_1, NGA.22_1, NGA.26_1, NGA.23_1, NGA.24_1, NGA.27_1, NGA.29_1, NGA.32_1, NGA.34_1, NGA.35_1, NGA.37_1","['Adamawa', 'Bauchi', 'Benue', 'Ekiti', 'Federal Capital Territory', 'Gombe', 'Jigawa', 'Kaduna', 'Kano', 'Katsina', 'Kebbi', 'Nassarawa', 'Kogi', 'Kwara', 'Niger', 'Ondo', 'Plateau', 'Sokoto', 'Taraba', 'Zamfara']","['September', 'October', 'November']",['1st/main harvest'],['Harvest'],['Soybeans'],Soybean harvest in most of the Northern parts and some parts of Southern Nigeria,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
815,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.13_1, NGA.15_1, NGA.16_1, NGA.18_1, NGA.19_1, NGA.20_1, NGA.21_1, NGA.22_1, NGA.26_1, NGA.23_1, NGA.24_1, NGA.27_1, NGA.29_1, NGA.32_1, NGA.34_1, NGA.35_1, NGA.37_1","['Bauchi', 'Benue', 'Ekiti', 'Federal Capital Territory', 'Gombe', 'Jigawa', 'Kaduna', 'Kano', 'Katsina', 'Kebbi', 'Nassarawa', 'Kogi', 'Kwara', 'Niger', 'Ondo', 'Plateau', 'Sokoto', 'Taraba', 'Zamfara']","['March', 'April']",['1st/main harvest'],['Harvest'],['Wheat'],Wheat harvest,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
817,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.13_1, NGA.15_1, NGA.16_1, NGA.18_1, NGA.19_1, NGA.20_1, NGA.21_1, NGA.22_1, NGA.26_1, NGA.23_1, NGA.24_1, NGA.27_1, NGA.29_1, NGA.32_1, NGA.34_1, NGA.35_1, NGA.37_1","['Bauchi', 'Benue', 'Ekiti', 'Federal Capital Territory', 'Gombe', 'Jigawa', 'Kaduna', 'Kano', 'Katsina', 'Kebbi', 'Nassarawa', 'Kogi', 'Kwara', 'Niger', 'Ondo', 'Plateau', 'Sokoto', 'Taraba', 'Zamfara']","['November', 'December']",['1st/main planting'],['Planting and growing'],['Wheat'],Wheat planting ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=NI
837,['CHL'],['Chile'],True,"CHL.1_1, CHL.2_1, CHL.3_1, CHL.4_1, CHL.5_1, CHL.6_1, CHL.7_1, CHL.8_1, CHL.9_1, CHL.10_1, CHL.11_1, CHL.12_1, CHL.13_1, CHL.14_1, CHL.15_1, CHL.16_1",,"['June', 'July', 'August', 'September', 'October']",['1st/main planting'],['Planting and growing'],['Barley'],"Barley planting
",USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CI&crop=Barley
